year,gender,count,name,rank
1971,female,101,Belinda,65
1971,female,99,Bronwyn,66
1971,female,96,Alison,67
1971,female,96,Caroline,68
1971,female,94,Heather,69
1971,female,93,Kirsten,70
1971,female,93,Bridget,71
1971,female,91,Emma,72
1971,female,90,Margaret,73
1971,female,88,Cherie,74
1971,female,87,Maree,75
1971,female,87,Kerry,76
1971,female,86,Sheryl,77
1971,female,85,Sally,78
1971,female,85,Sonya,79
1971,female,85,Katherine,80
1971,female,84,Brenda,81
1971,female,84,Debra,82
1971,female,84,Anne,83
1971,female,84,Claire,84
1971,female,82,Diane,85
1971,female,81,Pauline,86
1971,female,81,Julia,87
1971,female,81,Annette,88
1971,female,79,Sharlene,89
1971,female,79,Debbie,90
1971,female,78,Natasha,91
1971,female,76,Kirsty,92
1971,female,75,Philippa,93
1971,female,75,Anita,94
1971,female,74,Raewyn,95
1971,female,70,Carol,96
1971,female,69,Karyn,97
1971,female,68,Penelope,98
1971,female,68,Kathleen,99
1971,female,68,Barbara,100
2003,female,379,Emma,1
2003,female,307,Sophie,2
2003,female,302,Ella,3
2003,female,292,Emily,4
2003,female,291,Jessica,5
2003,female,283,Hannah,6
2003,female,278,Olivia,7
2003,female,248,Grace,8
2003,female,243,Charlotte,9
2003,female,221,Georgia,10
2003,female,192,Sarah,11
2003,female,190,Paige,12
2003,female,186,Isabella,13
2003,female,184,Caitlin,14
2003,female,179,Lucy,15
2003,female,168,Holly,16
2003,female,160,Samantha,17
2003,female,154,Brooke,18
2003,female,146,Kate,19
2003,female,141,Lily,20
2003,female,140,Madison,21
2003,female,136,Ruby,22
2003,female,133,Chloe,23
2003,female,132,Jade,24
2003,female,128,Amy,25
2003,female,120,Anna,26
2003,female,118,Amelia,27
2003,female,113,Mia,28
2003,female,112,Jasmine,29
2003,female,109,Hayley,30
2003,female,103,Molly,31
2003,female,99,Laura,32
2003,female,97,Rebecca,33
2003,female,96,Amber,34
2003,female,96,Jorja,35
2003,female,95,Zoe,36
2003,female,94,Alyssa,37
2003,female,93,Katie,38
2003,female,92,Kayla,39
2003,female,91,Danielle,40
2003,female,88,Tayla,41
2003,female,87,Elizabeth,42
2003,female,87,Maia,43
2003,female,86,Abigail,44
2003,female,86,Paris,45
2003,female,78,Nicole,46
2003,female,78,Phoebe,47
2003,female,77,Victoria,48
2003,female,76,Sophia,49
2003,female,75,Brianna,50
2003,female,74,Ashleigh,51
2003,female,73,Alexandra,52
2003,female,71,Rachel,53
2003,female,69,Courtney,54
2003,female,69,Lauren,55
2003,female,69,Maddison,56
2003,female,67,Leah,57
2003,female,66,Alice,58
2003,female,66,Ashley,59
2003,female,64,Mikayla,60
2003,female,64,Nikita,61
2003,female,63,Aaliyah,62
2003,female,60,Abby,63
2003,female,60,Angel,64
2003,female,59,Megan,65
2003,female,59,Rose,66
2003,female,58,Faith,67
2003,female,58,Gemma,68
2003,female,58,Summer,69
2003,female,57,Trinity,70
2003,female,55,Eva,71
2003,female,55,Stella,72
2003,female,54,Gabrielle,73
2003,female,52,Aimee,74
2003,female,52,Jordan,75
2003,female,52,Madeline,76
2003,female,51,Ariana,77
2003,female,51,Natasha,78
2003,female,50,Zara,79
2003,female,49,Mackenzie,80
2003,female,49,Rebekah,81
2003,female,48,Brooklyn,82
2003,female,47,Bella,83
2003,female,47,Jennifer,84
2003,female,46,Chelsea,85
2003,female,46,Claudia,86
2003,female,44,Maria,87
2003,female,44,Taylor,88
2003,female,43,Harmony,89
2003,female,43,Hope,90
2003,female,43,Renee,91
2003,female,43,Tiana,92
2003,female,42,Ava,93
2003,female,42,Eden,94
2003,female,42,Isabelle,95
2003,female,42,Lydia,96
2003,female,42,Piper,97
2003,female,41,Kyla,98
2003,female,40,Abbey,99
2003,female,40,Maya,100
1987,female,724,Sarah,1
1987,female,489,Jessica,2
1987,female,370,Emma,3
1987,female,341,Amanda,4
1987,female,322,Nicole,5
1987,female,301,Rebecca,6
1987,female,299,Amy,7
1987,female,265,Samantha,8
1987,female,264,Melissa,9
1987,female,262,Anna,10
1987,female,261,Lisa,11
1987,female,241,Rachel,12
1987,female,223,Hannah,13
1987,female,215,Michelle,14
1987,female,212,Laura,15
1987,female,211,Stacey,16
1987,female,199,Kate,17
1987,female,190,Stephanie,18
1987,female,190,Natasha,19
1987,female,175,Renee,20
1987,female,175,Elizabeth,21
1987,female,173,Nicola,22
1987,female,170,Kelly,23
1987,female,163,Kylie,24
1987,female,154,Jenna,25
1987,female,148,Danielle,26
1987,female,143,Jennifer,27
1987,female,141,Victoria,28
1987,female,141,Gemma,29
1987,female,140,Hayley,30
1987,female,136,Ashleigh,31
1987,female,134,Megan,32
1987,female,131,Claire,33
1987,female,130,Natalie,34
1987,female,126,Ashley,35
1987,female,123,Emily,36
1987,female,123,Charlotte,37
1987,female,118,Sophie,38
1987,female,118,Angela,39
1987,female,117,Olivia,40
1987,female,117,Holly,41
1987,female,112,Katie,42
1987,female,111,Kimberley,43
1987,female,107,Kayla,44
1987,female,107,Courtney,45
1987,female,102,Catherine,46
1987,female,100,Erin,47
1987,female,98,Lucy,48
1987,female,97,Lauren,49
1987,female,96,Aimee,50
1987,female,95,Tracey,51
1987,female,95,Rachael,52
1987,female,93,Alice,53
1987,female,92,Vanessa,54
1987,female,91,Alexandra,55
1987,female,89,Melanie,56
1987,female,89,Katherine,57
1987,female,87,Louise,58
1987,female,86,Jasmine,59
1987,female,86,Christina,60
1987,female,85,Toni,61
1987,female,84,Monique,62
1987,female,83,Kathryn,63
1987,female,83,Chloe,64
1987,female,83,Chelsea,65
1987,female,81,Tania,66
1987,female,77,Katrina,67
1987,female,76,Sara,68
1987,female,76,Julia,69
1987,female,76,Grace,70
1987,female,74,Kirsty,71
1987,female,73,Shannon,72
1987,female,70,Maria,73
1987,female,70,Amber,74
1987,female,70,Brooke,75
1987,female,67,Jade,76
1987,female,67,Alana,77
1987,female,66,Krystal,78
1987,female,65,Rochelle,79
1987,female,65,Andrea,80
1987,female,64,Casey,81
1987,female,62,Helen,82
1987,female,61,Jamie,83
1987,female,61,Alicia,84
1987,female,61,Amelia,85
1987,female,60,Tara,86
1987,female,59,Christine,87
1987,female,57,Nikki,88
1987,female,56,Jessie,89
1987,female,55,Cassandra,90
1987,female,52,Bridget,91
1987,female,51,Fiona,92
1987,female,51,Gina,93
1987,female,50,Whitney,94
1987,female,50,Tessa,95
1987,female,50,Joanna,96
1987,female,49,Leah,97
1987,female,49,Anita,98
1987,female,48,Mary,99
1987,female,47,Kirsten,100
2019,female,255,Amelia,1
2019,female,248,Charlotte,2
2019,female,232,Isla,3
2019,female,225,Olivia,4
2019,female,206,Ruby,5
2019,female,190,Sophie,6
2019,female,188,Harper,7
2019,female,187,Mila,8
2019,female,186,Willow,9
2019,female,185,Ava,10
2019,female,181,Grace,11
2019,female,179,Ella,12
2019,female,174,Emily,13
2019,female,171,Isabella,14
2019,female,167,Mia,15
2019,female,161,Zoe,16
2019,female,151,Chloe,17
2019,female,151,Hazel,18
2019,female,148,Lily,19
2019,female,147,Lucy,20
2019,female,145,Sophia,21
2019,female,132,Evelyn,22
2019,female,130,Aria,23
2019,female,123,Ivy,24
2019,female,120,Georgia,25
2019,female,111,Matilda,26
2019,female,110,Emma,27
2019,female,105,Evie,28
2019,female,102,Scarlett,29
2019,female,101,Abigail,30
2019,female,100,Thea,31
2019,female,100,Freya,32
2019,female,92,Riley,33
2019,female,92,Layla,34
2019,female,89,Sienna,35
2019,female,89,Maia,36
2019,female,88,Poppy,37
2019,female,88,Mackenzie,38
2019,female,87,Millie,39
2019,female,86,Zara,40
2019,female,85,Ellie,41
2019,female,85,Indie,42
2019,female,84,Maddison,43
2019,female,84,Olive,44
2019,female,84,Eva,45
2019,female,83,Frankie,46
2019,female,82,Ayla,47
2019,female,81,Piper,48
2019,female,81,Alice,49
2019,female,77,Violet,50
2019,female,77,Luna,51
2019,female,76,Bella,52
2019,female,75,Hannah,53
2019,female,75,Isabelle,54
2019,female,72,Florence,55
2019,female,69,Sadie,56
2019,female,68,Emilia,57
2019,female,68,Elizabeth,58
2019,female,68,Sofia,59
2019,female,67,Stella,60
2019,female,67,Eden,61
2019,female,67,Aurora,62
2019,female,66,Phoebe,63
2019,female,64,Eleanor,64
2019,female,62,Amber,65
2019,female,61,Penelope,66
2019,female,60,Quinn,67
2019,female,55,Jasmine,68
2019,female,55,Madison,69
2019,female,53,Aaliyah,70
2019,female,52,Summer,71
2019,female,52,Harriet,72
2019,female,51,Holly,73
2019,female,51,Imogen,74
2019,female,51,Kiara,75
2019,female,50,Cora,76
2019,female,50,Elsie,77
2019,female,49,Billie,78
2019,female,49,Amaia,79
2019,female,49,Nina,80
2019,female,48,Addison,81
2019,female,48,Leah,82
2019,female,48,Maisie,83
2019,female,47,Lilly,84
2019,female,46,Jessica,85
2019,female,44,Harlow,86
2019,female,44,Heidi,87
2019,female,44,Lola,88
2019,female,44,Rose,89
2019,female,44,Annabelle,90
2019,female,44,Anna,91
2019,female,44,Peyton,92
2019,female,43,Charlie,93
2019,female,43,Daisy,94
2019,female,43,Esther,95
2019,female,42,Victoria,96
2019,female,42,Ada,97
2019,female,42,Marley,98
2019,female,41,Zoey,99
2019,female,41,Sarah,100
1958,female,915,Susan,1
1958,female,808,Karen,2
1958,female,609,Christine,3
1958,female,458,Jennifer,4
1958,female,428,Margaret,5
1958,female,415,Deborah,6
1958,female,409,Linda,7
1958,female,402,Wendy,8
1958,female,399,Elizabeth,9
1958,female,370,Judith,10
1958,female,356,Robyn,11
1958,female,351,Helen,12
1958,female,344,Julie,13
1958,female,341,Patricia,14
1958,female,339,Sandra,15
1958,female,315,Mary,16
1958,female,306,Barbara,17
1958,female,305,Sharon,18
1958,female,301,Diane,19
1958,female,299,Lynette,20
1958,female,275,Carol,21
1958,female,269,Debra,22
1958,female,263,Anne,23
1958,female,257,Catherine,24
1958,female,237,Suzanne,25
1958,female,236,Heather,26
1958,female,232,Joanne,27
1958,female,226,Denise,28
1958,female,225,Pamela,29
1958,female,218,Janice,30
1958,female,207,Raewyn,31
1958,female,199,Janet,32
1958,female,188,Jane,33
1958,female,186,Vicki,34
1958,female,186,Dianne,35
1958,female,180,Shirley,36
1958,female,175,Pauline,37
1958,female,175,Donna,38
1958,female,174,Carolyn,39
1958,female,173,Rosemary,40
1958,female,172,Lorraine,41
1958,female,171,Alison,42
1958,female,169,Kathleen,43
1958,female,166,Kathryn,44
1958,female,164,Yvonne,45
1958,female,162,Annette,46
1958,female,146,Lesley,47
1958,female,138,Ann,48
1958,female,134,Marie,49
1958,female,134,Lynda,50
1958,female,133,Jacqueline,51
1958,female,129,Gail,52
1958,female,128,Sally,53
1958,female,128,Fiona,54
1958,female,127,Jan,55
1958,female,125,Sheryl,56
1958,female,125,Jillian,57
1958,female,125,Colleen,58
1958,female,120,Kerry,59
1958,female,118,Gillian,60
1958,female,117,Cheryl,61
1958,female,116,Kay,62
1958,female,115,Brenda,63
1958,female,115,Angela,64
1958,female,114,Maree,65
1958,female,113,Diana,66
1958,female,110,Beverley,67
1958,female,108,Nicola,68
1958,female,104,Shona,69
1958,female,103,Maria,70
1958,female,102,Glenda,71
1958,female,100,Ruth,72
1958,female,93,Maureen,73
1958,female,89,Michelle,74
1958,female,87,Lynne,75
1958,female,87,Jeanette,76
1958,female,87,Andrea,77
1958,female,86,Kim,78
1958,female,84,Louise,79
1958,female,84,Glenys,80
1958,female,83,Caroline,81
1958,female,82,Paula,82
1958,female,82,Penelope,83
1958,female,82,Jocelyn,84
1958,female,81,Joy,85
1958,female,80,Sarah,86
1958,female,80,Michele,87
1958,female,79,Vivienne,88
1958,female,79,Josephine,89
1958,female,79,Bronwyn,90
1958,female,78,Adrienne,91
1958,female,75,Frances,92
1958,female,74,Stephanie,93
1958,female,72,Elaine,94
1958,female,71,Philippa,95
1958,female,71,Jill,96
1958,female,70,Janine,97
1958,female,69,Claire,98
1958,female,68,Victoria,99
1958,female,68,Teresa,100
1990,female,602,Jessica,1
1990,female,551,Sarah,2
1990,female,489,Samantha,3
1990,female,435,Emma,4
1990,female,358,Rebecca,5
1990,female,350,Nicole,6
1990,female,339,Hannah,7
1990,female,284,Melissa,8
1990,female,275,Amy,9
1990,female,267,Rachel,10
1990,female,261,Laura,11
1990,female,249,Danielle,12
1990,female,246,Stephanie,13
1990,female,233,Hayley,14
1990,female,220,Ashleigh,15
1990,female,213,Natasha,16
1990,female,213,Anna,17
1990,female,190,Kate,18
1990,female,189,Lauren,19
1990,female,182,Amanda,20
1990,female,182,Courtney,21
1990,female,179,Megan,22
1990,female,178,Elizabeth,23
1990,female,169,Emily,24
1990,female,164,Lisa,25
1990,female,161,Alexandra,26
1990,female,159,Kimberley,27
1990,female,153,Sophie,28
1990,female,152,Stacey,29
1990,female,150,Michelle,30
1990,female,149,Charlotte,31
1990,female,148,Kelly,32
1990,female,147,Holly,33
1990,female,143,Ashley,34
1990,female,140,Olivia,35
1990,female,139,Jasmine,36
1990,female,134,Victoria,37
1990,female,131,Shannon,38
1990,female,130,Chelsea,39
1990,female,128,Natalie,40
1990,female,128,Jennifer,41
1990,female,125,Nicola,42
1990,female,125,Chloe,43
1990,female,119,Renee,44
1990,female,118,Katherine,45
1990,female,116,Jessie,46
1990,female,115,Katie,47
1990,female,112,Alice,48
1990,female,107,Jade,49
1990,female,106,Catherine,50
1990,female,105,Claire,51
1990,female,103,Kelsey,52
1990,female,103,Amber,53
1990,female,102,Lucy,54
1990,female,99,Monique,55
1990,female,98,Brooke,56
1990,female,95,Zoe,57
1990,female,93,Gemma,58
1990,female,92,Christina,59
1990,female,90,Rachael,60
1990,female,89,Kathryn,61
1990,female,89,Jordan,62
1990,female,89,Aimee,63
1990,female,80,Caitlin,64
1990,female,79,Maria,65
1990,female,79,Grace,66
1990,female,79,Erin,67
1990,female,79,Casey,68
1990,female,78,Tessa,69
1990,female,78,Jamie,70
1990,female,77,Alana,71
1990,female,76,Toni,72
1990,female,75,Rebekah,73
1990,female,70,Melanie,74
1990,female,70,Jenna,75
1990,female,69,Vanessa,76
1990,female,68,Louise,77
1990,female,67,Sara,78
1990,female,67,Julia,79
1990,female,65,Tamara,80
1990,female,63,Katrina,81
1990,female,62,Joanna,82
1990,female,60,Kirsty,83
1990,female,60,Helen,84
1990,female,58,Amelia,85
1990,female,57,Georgia,86
1990,female,57,Brittany,87
1990,female,56,Tracey,88
1990,female,56,Kayla,89
1990,female,56,Cassandra,90
1990,female,56,Bridget,91
1990,female,54,Tania,92
1990,female,54,Morgan,93
1990,female,54,Kylie,94
1990,female,54,Leah,95
1990,female,53,Sinead,96
1990,female,53,Mary,97
1990,female,53,Nikita,98
1990,female,53,Angela,99
1990,female,52,Georgina,100
1974,female,508,Sarah,1
1974,female,491,Michelle,2
1974,female,477,Lisa,3
1974,female,467,Nicola,4
1974,female,454,Rachel,5
1974,female,438,Angela,6
1974,female,413,Rebecca,7
1974,female,351,Melanie,8
1974,female,340,Joanne,9
1974,female,303,Tracey,10
1974,female,299,Amanda,11
1974,female,266,Tania,12
1974,female,259,Karen,13
1974,female,244,Kim,14
1974,female,239,Fiona,15
1974,female,230,Vanessa,16
1974,female,229,Melissa,17
1974,female,228,Megan,18
1974,female,227,Katrina,19
1974,female,220,Kelly,20
1974,female,219,Deborah,21
1974,female,219,Anna,22
1974,female,218,Kylie,23
1974,female,214,Andrea,24
1974,female,210,Rachael,25
1974,female,210,Julie,26
1974,female,200,Elizabeth,27
1974,female,197,Donna,28
1974,female,193,Catherine,29
1974,female,186,Paula,30
1974,female,184,Natasha,31
1974,female,174,Tracy,32
1974,female,169,Emma,33
1974,female,162,Helen,34
1974,female,162,Jennifer,35
1974,female,150,Jane,36
1974,female,148,Shelley,37
1974,female,146,Kirsten,38
1974,female,145,Joanna,39
1974,female,140,Jacqueline,40
1974,female,138,Rochelle,41
1974,female,138,Louise,42
1974,female,136,Victoria,43
1974,female,135,Susan,44
1974,female,135,Bridget,45
1974,female,134,Sharon,46
1974,female,133,Stephanie,47
1974,female,131,Christine,48
1974,female,130,Tina,49
1974,female,128,Katherine,50
1974,female,127,Kathryn,51
1974,female,125,Leanne,52
1974,female,123,Belinda,53
1974,female,121,Wendy,54
1974,female,117,Janine,55
1974,female,115,Justine,56
1974,female,114,Suzanne,57
1974,female,114,Maria,58
1974,female,109,Nicole,59
1974,female,107,Bronwyn,60
1974,female,102,Sandra,61
1974,female,97,Kirsty,62
1974,female,93,Teresa,63
1974,female,93,Natalie,64
1974,female,93,Linda,65
1974,female,93,Claire,66
1974,female,92,Sally,67
1974,female,89,Toni,68
1974,female,89,Caroline,69
1974,female,87,Tanya,70
1974,female,87,Carolyn,71
1974,female,84,Robyn,72
1974,female,83,Anita,73
1974,female,83,Carla,74
1974,female,81,Vicki,75
1974,female,81,Kate,76
1974,female,80,Mary,77
1974,female,80,Patricia,78
1974,female,78,Hayley,79
1974,female,78,Cherie,80
1974,female,72,Heather,81
1974,female,70,Margaret,82
1974,female,69,Alison,83
1974,female,67,Kerry,84
1974,female,67,Julia,85
1974,female,66,Brenda,86
1974,female,66,Annette,87
1974,female,65,Maree,88
1974,female,65,Christina,89
1974,female,65,Carmen,90
1974,female,65,Charlotte,91
1974,female,65,Cindy,92
1974,female,63,Sharlene,93
1974,female,63,Sheree,94
1974,female,63,Sonya,95
1974,female,63,Philippa,96
1974,female,63,Debbie,97
1974,female,62,Stacey,98
1974,female,62,Kathleen,99
1974,female,61,Shona,100
2006,female,324,Charlotte,1
2006,female,320,Ella,2
2006,female,295,Sophie,3
2006,female,286,Emma,4
2006,female,278,Olivia,5
2006,female,277,Emily,6
2006,female,262,Grace,7
2006,female,261,Jessica,8
2006,female,254,Hannah,9
2006,female,234,Lily,10
2006,female,224,Isabella,11
2006,female,194,Lucy,12
2006,female,190,Chloe,13
2006,female,174,Ruby,14
2006,female,168,Georgia,15
2006,female,167,Paige,16
2006,female,164,Amelia,17
2006,female,161,Maia,18
2006,female,161,Zoe,19
2006,female,157,Madison,20
2006,female,154,Brooke,21
2006,female,150,Holly,22
2006,female,150,Samantha,23
2006,female,149,Sarah,24
2006,female,143,Mia,25
2006,female,142,Ava,26
2006,female,132,Jasmine,27
2006,female,123,Kate,28
2006,female,122,Hayley,29
2006,female,121,Caitlin,30
2006,female,114,Jade,31
2006,female,105,Sophia,32
2006,female,103,Amber,33
2006,female,102,Eva,34
2006,female,100,Molly,35
2006,female,96,Amy,36
2006,female,92,Katie,37
2006,female,91,Keira,38
2006,female,89,Anna,39
2006,female,89,Sienna,40
2006,female,88,Summer,41
2006,female,87,Zara,42
2006,female,86,Maddison,43
2006,female,84,Kayla,44
2006,female,83,Elizabeth,45
2006,female,82,Abigail,46
2006,female,82,Isla,47
2006,female,80,Brianna,48
2006,female,78,Danielle,49
2006,female,77,Rebecca,50
2006,female,76,Alyssa,51
2006,female,74,Jorja,52
2006,female,72,Leah,53
2006,female,70,Aaliyah,54
2006,female,68,Alexandra,55
2006,female,68,Tayla,56
2006,female,67,Ashley,57
2006,female,67,MacKenzie,58
2006,female,67,Phoebe,59
2006,female,67,Riley,60
2006,female,65,Lauren,61
2006,female,63,Alice,62
2006,female,63,Mya,63
2006,female,63,Stella,64
2006,female,58,Angel,65
2006,female,58,Eden,66
2006,female,57,Laura,67
2006,female,56,Kaitlyn,68
2006,female,56,Mikayla,69
2006,female,56,Poppy,70
2006,female,55,Abby,71
2006,female,55,Isabelle,72
2006,female,55,Nikita,73
2006,female,54,Caitlyn,74
2006,female,54,Harmony,75
2006,female,54,Trinity,76
2006,female,53,Lilly,77
2006,female,52,Ashlee,78
2006,female,51,Gabrielle,79
2006,female,50,Brooklyn,80
2006,female,50,Chelsea,81
2006,female,49,Bella,82
2006,female,49,Nevaeh,83
2006,female,49,Nicole,84
2006,female,49,Scarlett,85
2006,female,48,Libby,86
2006,female,48,Rose,87
2006,female,48,Taylor,88
2006,female,47,Isabel,89
2006,female,46,Maya,90
2006,female,46,Tessa,91
2006,female,45,Aimee,92
2006,female,45,Anahera,93
2006,female,45,Faith,94
2006,female,45,Jessie,95
2006,female,44,Courtney,96
2006,female,44,Maria,97
2006,female,44,Rachel,98
2006,female,44,Skye,99
2006,female,43,Alexis,100
1966,female,587,Michelle,1
1966,female,551,Karen,2
1966,female,495,Deborah,3
1966,female,492,Susan,4
1966,female,430,Joanne,5
1966,female,426,Sandra,6
1966,female,420,Lisa,7
1966,female,391,Tania,8
1966,female,391,Sharon,9
1966,female,375,Tracey,10
1966,female,371,Donna,11
1966,female,363,Julie,12
1966,female,357,Angela,13
1966,female,338,Christine,14
1966,female,317,Jacqueline,15
1966,female,300,Nicola,16
1966,female,296,Helen,17
1966,female,295,Wendy,18
1966,female,293,Fiona,19
1966,female,276,Elizabeth,20
1966,female,270,Catherine,21
1966,female,247,Leanne,22
1966,female,246,Kim,23
1966,female,240,Maria,24
1966,female,239,Jennifer,25
1966,female,225,Sarah,26
1966,female,225,Linda,27
1966,female,216,Tracy,28
1966,female,208,Andrea,29
1966,female,204,Alison,30
